addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул. Верхняя Дуброва, д. 36А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.106068,40.344965,Банкомат ВТБ,,8 (800) 100-24-24,,387486,,,,https://www.vtb.ru/
"мкр. 15-й, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.944468,32.824333,Банкомат ВТБ,,8 (800) 100-24-24,,387488,,,,https://www.vtb.ru/
"ул. Советская, д. 1Л",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.805432,82.605175,Банкомат ВТБ,,8 (800) 100-24-24,,387489,,,,https://www.vtb.ru/
"ул. Рудничная, д. 17В",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.043494,38.250813,Банкомат ВТБ,,8 (800) 100-24-24,,387490,,,,https://www.vtb.ru/
,VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.127036,37.712065,Банкомат ВТБ,,8 (800) 100-24-24,,387491,,,,https://www.vtb.ru/
"ул. 7 микрорайон, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.412036,83.938363,Банкомат ВТБ,,8 (800) 100-24-24,,387492,,,,https://www.vtb.ru/
"ул. Профсоюзная, д. 56",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.670021,37.55248,Банкомат ВТБ,,8 (800) 100-24-24,,387495,,,,https://www.vtb.ru/
"ул. Профсоюзная, д. 56",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.670021,37.55248,Банкомат ВТБ,,8 (800) 100-24-24,,387496,,,,https://www.vtb.ru/
"ул. Попова, д. 114",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.357725,83.673346,Банкомат ВТБ,,8 (800) 100-24-24,,387501,,,,https://www.vtb.ru/
"ул. Попова, д. 114",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.357725,83.673346,Банкомат ВТБ,,8 (800) 100-24-24,,387502,,,,https://www.vtb.ru/
"ул. Попова, д. 114",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.357725,83.673346,Банкомат ВТБ,,8 (800) 100-24-24,,387503,,,,https://www.vtb.ru/
"ул. Попова, д. 114",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.357725,83.673346,Банкомат ВТБ,,8 (800) 100-24-24,,387504,,,,https://www.vtb.ru/
"ул. Енисейская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.865273,37.661428,Банкомат ВТБ,,8 (800) 100-24-24,,387507,,,,https://www.vtb.ru/
"ул. Енисейская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.865273,37.661428,Банкомат ВТБ,,8 (800) 100-24-24,,387508,,,,https://www.vtb.ru/
"ул. Енисейская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.865273,37.661428,Банкомат ВТБ,,8 (800) 100-24-24,,387510,,,,https://www.vtb.ru/
"пр-кт Ленина, д. 61, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.698421,86.207832,Банкомат ВТБ,,8 (800) 100-24-24,,387511,,,,https://www.vtb.ru/
"тракт Иркутский, д. 170",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.518553,85.064115,Банкомат ВТБ,,8 (800) 100-24-24,,387512,,,,https://www.vtb.ru/
"пл. Ленина, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.41378,40.819797,Банкомат ВТБ,,8 (800) 100-24-24,,387513,,,,https://www.vtb.ru/
"ул. Смольный Буян, д. 50",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.534706,40.572688,Банкомат ВТБ,,8 (800) 100-24-24,,387514,,,,https://www.vtb.ru/
"ул. Соборная, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.853213,38.441938,Банкомат ВТБ,,8 (800) 100-24-24,,387517,,,,https://www.vtb.ru/
"ул. Соборная, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.853213,38.441938,Банкомат ВТБ,,8 (800) 100-24-24,,387518,,,,https://www.vtb.ru/
"ул. Соборная, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.853213,38.441938,Банкомат ВТБ,,8 (800) 100-24-24,,387519,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 174П",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.697198,39.272664,Банкомат ВТБ,,8 (800) 100-24-24,,387521,,,,https://www.vtb.ru/
"ул. Институтская, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,50.29949,127.52787,Банкомат ВТБ,,8 (800) 100-24-24,,387525,,,,https://www.vtb.ru/
"ул. Комсомольская, влад. 229а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.941027,36.05038,Банкомат ВТБ,,8 (800) 100-24-24,,387528,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 48",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,69.357849,88.185851,Банкомат ВТБ,,8 (800) 100-24-24,,387530,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 48",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,69.357849,88.185851,Банкомат ВТБ,,8 (800) 100-24-24,,387532,,,,https://www.vtb.ru/
"ул. Докучаева, д. 50",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.032484,56.143973,Банкомат ВТБ,,8 (800) 100-24-24,,387535,,,,https://www.vtb.ru/
"ул. Ленина, д. 234",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,46.95571,142.729767,Банкомат ВТБ,,8 (800) 100-24-24,,387537,,,,https://www.vtb.ru/
"ул. Тульская, д. 131",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.510025,37.11589,Банкомат ВТБ,,8 (800) 100-24-24,,387538,,,,https://www.vtb.ru/
"ул. Привокзальная, д. 16/2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.288679,73.331525,Банкомат ВТБ,,8 (800) 100-24-24,,387540,,,,https://www.vtb.ru/
"Перевалка р-н, ул. Чапаева, д. 45",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.78235,34.322264,Банкомат ВТБ,,8 (800) 100-24-24,,387542,,,,https://www.vtb.ru/
"ул. Переверткина, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.686534,39.256746,Банкомат ВТБ,,8 (800) 100-24-24,,387543,,,,https://www.vtb.ru/
"пр-кт Шахтеров, д. 54",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.399699,86.117911,Банкомат ВТБ,,8 (800) 100-24-24,,387544,,,,https://www.vtb.ru/
"пр-кт Советов, д. 9",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.034311,113.449791,Банкомат ВТБ,,8 (800) 100-24-24,,387545,,,,https://www.vtb.ru/
"пр-кт Шереметевский, д. 151",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.01417,40.984979,Банкомат ВТБ,,8 (800) 100-24-24,,387546,,,,https://www.vtb.ru/
"пр-кт Шереметевский, д. 151",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.01417,40.984979,Банкомат ВТБ,,8 (800) 100-24-24,,387547,,,,https://www.vtb.ru/
"пр-кт Шереметевский, д. 151",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.01417,40.984979,Банкомат ВТБ,,8 (800) 100-24-24,,387548,,,,https://www.vtb.ru/
"пр-кт Авиаторов, д. 90",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.655198,39.944496,Банкомат ВТБ,,8 (800) 100-24-24,,387549,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 103",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.98749,56.248317,Банкомат ВТБ,,8 (800) 100-24-24,,387556,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 103",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.98749,56.248317,Банкомат ВТБ,,8 (800) 100-24-24,,387557,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 103",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.98749,56.248317,Банкомат ВТБ,,8 (800) 100-24-24,,387558,,,,https://www.vtb.ru/
"ул. Декабристов, д. 185/47",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.832252,49.079698,Банкомат ВТБ,,8 (800) 100-24-24,,387559,,,,https://www.vtb.ru/
"ул. Декабристов, д. 185/47",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.832252,49.079698,Банкомат ВТБ,,8 (800) 100-24-24,,387561,,,,https://www.vtb.ru/
"ул. Декабристов, д. 185/47",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.832252,49.079698,Банкомат ВТБ,,8 (800) 100-24-24,,387562,,,,https://www.vtb.ru/
"ш. 1-е Мочищенское, д. 6",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.084379,82.896022,Банкомат ВТБ,,8 (800) 100-24-24,,387564,,,,https://www.vtb.ru/
"ул. Максима Горького, д. 78",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.027,82.923205,Банкомат ВТБ,,8 (800) 100-24-24,,387565,,,,https://www.vtb.ru/
"ул. Максима Горького, д. 78",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.027,82.923205,Банкомат ВТБ,,8 (800) 100-24-24,,387567,,,,https://www.vtb.ru/
"ул. Гагарина, д. 51",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.20001,50.179497,Банкомат ВТБ,,8 (800) 100-24-24,,387569,,,,https://www.vtb.ru/
"ул. Гагарина, д. 51",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.20001,50.179497,Банкомат ВТБ,,8 (800) 100-24-24,,387570,,,,https://www.vtb.ru/
"ул. Гагарина, д. 51",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.20001,50.179497,Банкомат ВТБ,,8 (800) 100-24-24,,387571,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 69",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.690369,37.550657,Банкомат ВТБ,,8 (800) 100-24-24,,387573,,,,https://www.vtb.ru/
"ул. Широкая, д. 13а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.888104,37.662452,Банкомат ВТБ,,8 (800) 100-24-24,,387574,,,,https://www.vtb.ru/
"ш. Энтузиастов, д. 31, стр. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.758863,37.752041,Банкомат ВТБ,,8 (800) 100-24-24,,387575,,,,https://www.vtb.ru/
"ул. Ленина, д. 25А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.82713,37.31201,Банкомат ВТБ,,8 (800) 100-24-24,,387576,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 69",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.690369,37.550657,Банкомат ВТБ,,8 (800) 100-24-24,,387577,,,,https://www.vtb.ru/
"ул. Широкая, д. 13а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.888104,37.662452,Банкомат ВТБ,,8 (800) 100-24-24,,387578,,,,https://www.vtb.ru/
"ш. Энтузиастов, д. 31, стр. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.758863,37.752041,Банкомат ВТБ,,8 (800) 100-24-24,,387579,,,,https://www.vtb.ru/
"ул. Ленина, д. 25А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.82713,37.31201,Банкомат ВТБ,,8 (800) 100-24-24,,387580,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 69",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.690369,37.550657,Банкомат ВТБ,,8 (800) 100-24-24,,387581,,,,https://www.vtb.ru/
"ул. Широкая, д. 13а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.888104,37.662452,Банкомат ВТБ,,8 (800) 100-24-24,,387582,,,,https://www.vtb.ru/
"ш. Энтузиастов, д. 31, стр. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.758863,37.752041,Банкомат ВТБ,,8 (800) 100-24-24,,387583,,,,https://www.vtb.ru/
"пр-кт Ленинский, д. 69",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.690369,37.550657,Банкомат ВТБ,,8 (800) 100-24-24,,387585,,,,https://www.vtb.ru/
"ш. Энтузиастов, д. 31, стр. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.758863,37.752041,Банкомат ВТБ,,8 (800) 100-24-24,,387586,,,,https://www.vtb.ru/
"ул. Кирова, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.182937,61.399706,Банкомат ВТБ,,8 (800) 100-24-24,,387587,,,,https://www.vtb.ru/
"ул. Кирова, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.182937,61.399706,Банкомат ВТБ,,8 (800) 100-24-24,,387588,,,,https://www.vtb.ru/
мкр. 2,VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.91884,82.983582,Банкомат ВТБ,,8 (800) 100-24-24,,387592,,,,https://www.vtb.ru/
"ул. Карла Маркса, д. 4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.311493,38.135747,Банкомат ВТБ,,8 (800) 100-24-24,,387595,,,,https://www.vtb.ru/
"ул. Карла Маркса, д. 4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.311493,38.135747,Банкомат ВТБ,,8 (800) 100-24-24,,387596,,,,https://www.vtb.ru/
"ул. Автостроителей, влад. 68а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.532992,49.326843,Банкомат ВТБ,,8 (800) 100-24-24,,387597,,,,https://www.vtb.ru/
"ул. Автостроителей, влад. 68а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.532992,49.326843,Банкомат ВТБ,,8 (800) 100-24-24,,387600,,,,https://www.vtb.ru/
"ул. Яблочкова, д. 30",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,46.3672,48.07142,Банкомат ВТБ,,8 (800) 100-24-24,,387601,,,,https://www.vtb.ru/
"ул. Яблочкова, д. 30",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,46.3672,48.07142,Банкомат ВТБ,,8 (800) 100-24-24,,387602,,,,https://www.vtb.ru/
"ул. Яблочкова, д. 30",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,46.3672,48.07142,Банкомат ВТБ,,8 (800) 100-24-24,,387603,,,,https://www.vtb.ru/
"б-р Мещерский, д. 7, корп. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.338394,43.934049,Банкомат ВТБ,,8 (800) 100-24-24,,387606,,,,https://www.vtb.ru/
"б-р Мещерский, д. 7, корп. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.338394,43.934049,Банкомат ВТБ,,8 (800) 100-24-24,,387607,,,,https://www.vtb.ru/
"б-р Мещерский, д. 7, корп. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.338394,43.934049,Банкомат ВТБ,,8 (800) 100-24-24,,387608,,,,https://www.vtb.ru/
"ул. Клубная, д. 76, корп. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.82933,53.130561,Банкомат ВТБ,,8 (800) 100-24-24,,387609,,,,https://www.vtb.ru/
"ул. Клубная, д. 76, корп. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.82933,53.130561,Банкомат ВТБ,,8 (800) 100-24-24,,387610,,,,https://www.vtb.ru/
"ул. Клубная, д. 76, корп. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.82933,53.130561,Банкомат ВТБ,,8 (800) 100-24-24,,387611,,,,https://www.vtb.ru/
"ул. Маршала Бирюзова, д. 8, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.792184,37.496794,Банкомат ВТБ,,8 (800) 100-24-24,,387612,,,,https://www.vtb.ru/
"ул. Маршала Бирюзова, д. 8, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.792184,37.496794,Банкомат ВТБ,,8 (800) 100-24-24,,387614,,,,https://www.vtb.ru/
"б-р Химкинский, д. 16, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.851965,37.44303,Банкомат ВТБ,,8 (800) 100-24-24,,387615,,,,https://www.vtb.ru/
"б-р Химкинский, д. 16, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.851965,37.44303,Банкомат ВТБ,,8 (800) 100-24-24,,387617,,,,https://www.vtb.ru/
"ул. Маршала Бирюзова, д. 8, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.792184,37.496794,Банкомат ВТБ,,8 (800) 100-24-24,,387618,,,,https://www.vtb.ru/
"пр-кт Ямашева, д. 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.827601,49.137298,Банкомат ВТБ,,8 (800) 100-24-24,,387622,,,,https://www.vtb.ru/
"пр-кт Ямашева, д. 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.827601,49.137298,Банкомат ВТБ,,8 (800) 100-24-24,,387623,,,,https://www.vtb.ru/
"пр-кт Ямашева, д. 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.827601,49.137298,Банкомат ВТБ,,8 (800) 100-24-24,,387624,,,,https://www.vtb.ru/
"пр-кт Ямашева, д. 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.827601,49.137298,Банкомат ВТБ,,8 (800) 100-24-24,,387625,,,,https://www.vtb.ru/
"пр-кт 22 Партсъезда, д. 83",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.201691,43.135627,Банкомат ВТБ,,8 (800) 100-24-24,,387626,,,,https://www.vtb.ru/
"пр-кт 22 Партсъезда, д. 83",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.201691,43.135627,Банкомат ВТБ,,8 (800) 100-24-24,,387627,,,,https://www.vtb.ru/
"пр-кт 22 Партсъезда, д. 83",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.201691,43.135627,Банкомат ВТБ,,8 (800) 100-24-24,,387628,,,,https://www.vtb.ru/
"пр-кт 22 Партсъезда, д. 83",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.201691,43.135627,Банкомат ВТБ,,8 (800) 100-24-24,,387629,,,,https://www.vtb.ru/
"пр-кт Мира, д. 24К",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.731744,52.398236,Банкомат ВТБ,,8 (800) 100-24-24,,387635,,,,https://www.vtb.ru/
"ул. Московская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.721214,84.932126,Банкомат ВТБ,,8 (800) 100-24-24,,387640,,,,https://www.vtb.ru/
"ул. Московская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.721214,84.932126,Банкомат ВТБ,,8 (800) 100-24-24,,387641,,,,https://www.vtb.ru/
"ул. Московская, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.721214,84.932126,Банкомат ВТБ,,8 (800) 100-24-24,,387642,,,,https://www.vtb.ru/
"ул. им генерала Штеменко, д. 33",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,48.774776,44.556555,Банкомат ВТБ,,8 (800) 100-24-24,,387647,,,,https://www.vtb.ru/
"ул. им генерала Штеменко, д. 33",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,48.774776,44.556555,Банкомат ВТБ,,8 (800) 100-24-24,,387649,,,,https://www.vtb.ru/
"ул. Ленина, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.5005,37.067121,Банкомат ВТБ,,8 (800) 100-24-24,,387654,,,,https://www.vtb.ru/
"ул. Ленина, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.5005,37.067121,Банкомат ВТБ,,8 (800) 100-24-24,,387655,,,,https://www.vtb.ru/
"ул. Ленина, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.5005,37.067121,Банкомат ВТБ,,8 (800) 100-24-24,,387657,,,,https://www.vtb.ru/
"ул. Лежневская, д. 119",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.974092,40.975511,Банкомат ВТБ,,8 (800) 100-24-24,,387658,,,,https://www.vtb.ru/
"ул. Лежневская, д. 119",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.974092,40.975511,Банкомат ВТБ,,8 (800) 100-24-24,,387660,,,,https://www.vtb.ru/
"ул. Правды, д. 21",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.701942,55.828606,Банкомат ВТБ,,8 (800) 100-24-24,,387661,,,,https://www.vtb.ru/
